frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y
3120,0,103.967,0.98,1,0.646106,0.089234,-0.758013,0.549190,0.071791,-0.832609,0.644,0.101
3121,0,104.000,0.98,1,0.651020,0.095180,-0.753070,0.554294,0.077337,-0.828720,0.651,0.109
3122,0,104.033,0.98,1,0.659518,0.097416,-0.745350,0.557686,0.078475,-0.826334,0.659,0.111
3123,0,104.067,0.98,1,0.668101,0.101904,-0.737059,0.569751,0.080813,-0.817835,0.672,0.117
3124,0,104.100,0.98,1,0.659709,0.100794,-0.744731,0.565340,0.079907,-0.820978,0.664,0.115
3125,0,104.133,0.88,1,0.671729,0.092105,-0.735049,0.575953,0.071863,-0.814318,0.678,0.105
3126,0,104.167,0.88,1,0.668278,0.079219,-0.739682,0.575231,0.056981,-0.816004,0.674,0.087
3127,0,104.200,0.88,1,0.686169,0.084260,-0.722546,0.592616,0.062557,-0.803052,0.698,0.096
3128,0,104.233,0.88,1,0.674669,0.076296,-0.734166,0.582828,0.053628,-0.810824,0.683,0.084
3129,0,104.267,0.88,1,0.680229,0.069861,-0.729663,0.586246,0.049773,-0.808603,0.689,0.078
3130,0,104.300,0.88,1,0.686569,0.069497,-0.723736,0.592264,0.049439,-0.804226,0.697,0.078
3131,0,104.333,0.88,1,0.688851,0.064553,-0.722023,0.596835,0.043903,-0.801162,0.701,0.071
3132,0,104.367,0.88,1,0.684975,0.068176,-0.725370,0.593313,0.048269,-0.803523,0.696,0.076
3133,0,104.400,0.88,1,0.692632,0.082459,-0.716562,0.602247,0.062555,-0.795855,0.708,0.096
3134,0,104.433,0.88,1,0.699931,0.079386,-0.709785,0.612198,0.059500,-0.788463,0.719,0.092
3135,0,104.467,0.88,1,0.706259,0.080473,-0.703365,0.619007,0.061589,-0.782967,0.728,0.095
3136,0,104.500,0.88,1,0.715383,0.105431,-0.690733,0.643627,0.086003,-0.760492,0.753,0.131
3137,0,104.533,0.88,1,0.717652,0.130372,-0.684090,0.650406,0.107888,-0.751886,0.761,0.164
3138,0,104.567,0.88,1,0.729191,0.124878,-0.672819,0.660638,0.106053,-0.743176,0.776,0.162
3139,0,104.600,0.88,1,0.683122,0.134089,-0.717889,0.602703,0.124342,-0.788218,0.707,0.170
3140,0,104.633,0.88,1,0.699267,0.108231,-0.706620,0.615447,0.100539,-0.781739,0.724,0.139
3141,0,104.667,0.88,1,0.707257,0.098124,-0.700113,0.618405,0.093713,-0.780252,0.730,0.129
3142,0,104.700,0.88,1,0.717963,0.090707,-0.690146,0.630288,0.086697,-0.771506,0.745,0.121
3143,0,104.733,0.88,1,0.734257,0.094516,-0.672260,0.646512,0.090111,-0.757563,0.768,0.128
3144,0,104.767,0.88,1,0.741254,0.108028,-0.662474,0.653455,0.106286,-0.749466,0.779,0.151
3145,0,104.800,0.88,1,0.747433,0.128013,-0.651887,0.663617,0.128343,-0.736980,0.793,0.183
3146,0,104.833,0.88,1,0.755299,0.146978,-0.638687,0.669186,0.149614,-0.727877,0.806,0.214
3147,0,104.867,0.88,1,0.758682,0.164190,-0.630431,0.677373,0.166502,-0.716550,0.817,0.241
3148,0,104.900,0.88,1,0.760180,0.192119,-0.620658,0.679970,0.194842,-0.706878,0.826,0.284
3149,0,104.933,0.88,1,0.758162,0.212441,-0.616489,0.681687,0.215345,-0.699235,0.830,0.314
3150,0,104.967,0.88,1,0.755355,0.215988,-0.618699,0.684728,0.214572,-0.696495,0.831,0.316
3151,0,105.000,0.88,1,0.754448,0.215611,-0.619935,0.685175,0.210827,-0.697200,0.830,0.313
3152,0,105.033,0.88,1,0.750560,0.208049,-0.627197,0.677774,0.200487,-0.707409,0.819,0.297
3153,0,105.067,0.88,1,0.749908,0.202821,-0.629684,0.668410,0.191909,-0.718609,0.811,0.285
3154,0,105.100,0.88,1,0.743747,0.199585,-0.637971,0.660471,0.186909,-0.727216,0.799,0.276
3155,0,105.133,0.88,1,0.739544,0.194193,-0.644488,0.657283,0.181327,-0.731505,0.793,0.266
3156,0,105.167,0.93,1,0.735284,0.203702,-0.646423,0.647770,0.191866,-0.737280,0.785,0.278
3157,0,105.200,0.93,1,0.731735,0.209787,-0.648501,0.643060,0.196454,-0.740189,0.780,0.285
3158,0,105.233,0.88,1,0.735915,0.213794,-0.642434,0.662296,0.195274,-0.723348,0.797,0.291
3159,0,105.267,0.88,1,0.741074,0.214558,-0.636219,0.669044,0.197299,-0.716556,0.806,0.296
3160,0,105.300,0.88,1,0.740411,0.220411,-0.634989,0.669783,0.203427,-0.714148,0.808,0.304
3161,0,105.333,0.88,1,0.742215,0.206671,-0.637498,0.662335,0.188828,-0.725022,0.801,0.283
3162,0,105.367,0.88,1,0.742543,0.196924,-0.640196,0.658067,0.177544,-0.731728,0.796,0.266
3163,0,105.400,0.88,1,0.738179,0.174297,-0.651700,0.653278,0.158618,-0.740316,0.785,0.235
3164,0,105.433,0.88,1,0.732708,0.155347,-0.662575,0.641793,0.137774,-0.754401,0.770,0.204
3165,0,105.467,0.88,1,0.700536,0.111397,-0.704868,0.601729,0.090596,-0.793546,0.715,0.134
3166,0,105.500,0.88,1,0.674480,0.093934,-0.732293,0.575670,0.073403,-0.814380,0.680,0.108
3167,0,105.533,0.98,1,0.648198,0.105654,-0.754106,0.544961,0.087178,-0.833917,0.644,0.121
3168,0,105.567,0.98,1,0.635103,0.136602,-0.760253,0.530975,0.118337,-0.839084,0.630,0.158
3169,0,105.600,0.98,1,0.630024,0.156782,-0.760584,0.527171,0.139678,-0.838201,0.627,0.183
3170,0,105.633,0.98,1,0.625405,0.156970,-0.764349,0.524375,0.140979,-0.839736,0.622,0.184
3171,0,105.667,0.98,1,0.627965,0.153767,-0.762900,0.521408,0.136570,-0.842308,0.621,0.179
3172,0,105.700,0.98,1,0.626441,0.161322,-0.762592,0.525575,0.141687,-0.838866,0.624,0.187
3173,0,105.733,0.98,1,0.636941,0.145317,-0.757092,0.542252,0.122784,-0.831196,0.639,0.167
3174,0,105.767,0.98,1,0.642899,0.131670,-0.754549,0.547861,0.107469,-0.829638,0.645,0.150
3175,0,105.800,0.98,1,0.639787,0.121731,-0.758850,0.546983,0.097057,-0.831498,0.641,0.137
3176,0,105.833,0.98,1,0.638330,0.103426,-0.762783,0.543150,0.078875,-0.835923,0.636,0.114
3177,0,105.867,0.98,1,0.637112,0.086205,-0.765935,0.540228,0.060109,-0.839369,0.633,0.091
3178,0,105.900,0.98,1,0.639628,0.074949,-0.765022,0.545133,0.048689,-0.836935,0.637,0.077
3179,0,105.933,0.98,1,0.647645,0.063546,-0.759288,0.552463,0.038041,-0.832669,0.646,0.064
3180,0,105.967,0.93,1,0.647369,0.068971,-0.759050,0.550689,0.045643,-0.833461,0.645,0.072
3181,0,106.000,0.98,1,0.657706,0.083822,-0.748597,0.566694,0.059956,-0.821744,0.662,0.091
3182,0,106.033,0.98,1,0.657521,0.082434,-0.748913,0.564671,0.060198,-0.823118,0.661,0.090
3183,0,106.067,0.98,1,0.661954,0.080784,-0.745178,0.562780,0.059482,-0.824464,0.663,0.089
3184,0,106.100,0.93,1,0.655116,0.067835,-0.752477,0.552409,0.047552,-0.832216,0.651,0.073
3185,0,106.133,0.88,1,0.650707,0.072231,-0.755886,0.553107,0.051328,-0.831527,0.649,0.078
3186,0,106.167,0.88,1,0.650984,0.059585,-0.756749,0.547949,0.041336,-0.835490,0.645,0.063
3187,0,106.200,0.88,1,0.654443,0.025948,-0.755666,0.551393,0.007877,-0.834209,0.649,0.021
3188,0,106.233,0.88,1,0.652418,0.017290,-0.757662,0.550230,-0.000315,-0.835013,0.647,0.011
3189,0,106.267,0.93,1,0.650127,0.019274,-0.759581,0.545978,0.003706,-0.837791,0.643,0.014
3190,0,106.300,0.98,1,0.635551,0.024436,-0.771672,0.528991,0.009590,-0.848574,0.623,0.021
3191,0,106.333,0.88,1,0.621704,0.040907,-0.782183,0.509601,0.031082,-0.859849,0.603,0.044
3192,0,106.367,0.82,1,0.587100,0.075123,-0.806021,0.470460,0.071425,-0.879526,0.560,0.087
3193,0,106.400,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
3194,0,106.433,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
3195,0,106.467,0.98,1,0.615112,0.067054,-0.785583,0.508709,0.055471,-0.859150,0.599,0.074
3196,0,106.500,0.88,1,0.617499,0.058431,-0.784398,0.507569,0.054077,-0.859913,0.600,0.068
3197,0,106.533,0.88,1,0.596690,0.068834,-0.799514,0.482807,0.065525,-0.873272,0.573,0.080
3198,0,106.567,0.88,1,0.590144,0.065207,-0.804660,0.476736,0.059238,-0.877048,0.565,0.074
3199,0,106.600,0.88,1,0.606794,0.080580,-0.790764,0.496500,0.072221,-0.865027,0.588,0.092
3200,0,106.633,0.88,1,0.614882,0.100106,-0.782240,0.502135,0.102023,-0.858750,0.598,0.123
3201,0,106.667,0.88,1,0.626123,0.084859,-0.775093,0.522003,0.078799,-0.849296,0.615,0.100
3202,0,106.700,0.88,1,0.639250,0.064790,-0.766265,0.535543,0.066177,-0.841911,0.631,0.081
3203,0,106.733,0.38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
3204,0,106.767,0.77,1,0.715746,0.091574,-0.692331,0.605040,0.106871,-0.788990,0.728,0.133
3205,0,106.800,0.38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
3206,0,106.833,0.73,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
3207,0,106.867,0.88,1,0.662040,0.114461,-0.740677,0.559150,0.115753,-0.820946,0.664,0.146
3208,0,106.900,0.88,1,0.709622,0.108134,-0.696235,0.618473,0.107430,-0.778428,0.733,0.145
3209,0,106.933,0.88,1,0.735259,0.106283,-0.669402,0.661977,0.100434,-0.742765,0.780,0.145
3210,0,106.967,0.88,1,0.746977,0.089741,-0.658765,0.678784,0.077269,-0.730261,0.798,0.120
3211,0,107.000,0.88,1,0.754321,0.078248,-0.651826,0.684238,0.065405,-0.726319,0.807,0.104
3212,0,107.033,0.88,1,0.761011,0.059548,-0.646000,0.690527,0.049646,-0.721601,0.815,0.080
3213,0,107.067,0.88,1,0.764101,0.038186,-0.643965,0.689849,0.033440,-0.723181,0.816,0.052
3214,0,107.100,0.88,1,0.766892,0.033749,-0.640888,0.685141,0.031493,-0.727729,0.815,0.048
3215,0,107.133,0.88,1,0.765688,0.030611,-0.642484,0.685034,0.027660,-0.727985,0.814,0.042
3216,0,107.167,0.88,1,0.767648,0.027596,-0.640277,0.683554,0.027385,-0.729386,0.814,0.040
3217,0,107.200,0.88,1,0.766284,0.030905,-0.641758,0.683012,0.032872,-0.729667,0.813,0.046
3218,0,107.233,0.88,1,0.755489,0.028689,-0.654533,0.667484,0.033860,-0.743854,0.794,0.045
3219,0,107.267,0.88,1,0.741860,0.039090,-0.669414,0.652033,0.045760,-0.756808,0.774,0.059
3220,0,107.300,0.93,1,0.723027,0.060394,-0.688174,0.634384,0.067557,-0.770060,0.750,0.088
3221,0,107.333,0.93,1,0.719961,0.075376,-0.689910,0.629565,0.083300,-0.772470,0.745,0.108
3222,0,107.367,0.88,1,0.720747,0.068489,-0.689807,0.629374,0.077043,-0.773274,0.745,0.099
3223,0,107.400,0.93,1,0.724537,0.059887,-0.686629,0.630601,0.069755,-0.772966,0.748,0.089
3224,0,107.433,0.88,1,0.739451,0.059140,-0.670608,0.660170,0.064926,-0.748305,0.779,0.087
3225,0,107.467,0.88,1,0.750173,0.053803,-0.659049,0.670617,0.058017,-0.739531,0.793,0.080
3226,0,107.500,0.88,1,0.749948,0.042862,-0.660107,0.669668,0.049571,-0.741005,0.792,0.066
3227,0,107.533,0.88,1,0.753155,0.039494,-0.656657,0.674045,0.047855,-0.737139,0.797,0.063
3228,0,107.567,0.88,1,0.752701,0.041393,-0.657060,0.673555,0.049945,-0.737448,0.797,0.065
3229,0,107.600,0.88,1,0.754046,0.043566,-0.655375,0.677469,0.051923,-0.733716,0.800,0.069
3230,0,107.633,0.88,1,0.753849,0.040562,-0.655794,0.676528,0.049657,-0.734741,0.800,0.065
3231,0,107.667,0.88,1,0.761999,0.041033,-0.646277,0.684336,0.053137,-0.727228,0.811,0.068
3232,0,107.700,0.88,1,0.759240,0.043187,-0.649377,0.685786,0.052706,-0.725893,0.810,0.070
3233,0,107.733,0.88,1,0.769524,0.038781,-0.637439,0.694298,0.048708,-0.718038,0.824,0.064
3234,0,107.767,0.88,1,0.772468,0.028409,-0.634418,0.698885,0.040723,-0.714074,0.829,0.051
3235,0,107.800,0.88,1,0.779452,0.012601,-0.626335,0.705131,0.025604,-0.708615,0.838,0.029
3236,0,107.833,0.88,1,0.778856,0.002099,-0.627199,0.702426,0.016290,-0.711571,0.836,0.014
3237,0,107.867,0.88,1,0.763633,0.020618,-0.645321,0.686103,0.030746,-0.726854,0.813,0.037
3238,0,107.900,0.88,1,0.753309,0.015885,-0.657474,0.671983,0.027356,-0.740061,0.795,0.031
3239,0,107.933,0.88,1,0.751420,0.012694,-0.659702,0.668675,0.023398,-0.743187,0.791,0.026
3240,0,107.967,0.88,1,0.753285,0.032648,-0.656884,0.671262,0.044576,-0.739879,0.795,0.055
3241,0,108.000,0.88,1,0.752481,0.044853,-0.657085,0.677296,0.047776,-0.734157,0.799,0.066
3242,0,108.033,0.88,1,0.749054,0.036004,-0.661530,0.669253,0.040799,-0.741914,0.791,0.055
3243,0,108.067,0.88,1,0.739028,0.024168,-0.673241,0.650812,0.032656,-0.758536,0.771,0.040
3244,0,108.100,0.93,1,0.707818,0.045714,-0.704914,0.617487,0.056283,-0.784565,0.727,0.068
3245,0,108.133,0.93,1,0.695333,0.044471,-0.717310,0.595580,0.056549,-0.801303,0.705,0.066
3246,0,108.167,0.98,1,0.693211,0.036944,-0.719787,0.589695,0.049442,-0.806111,0.699,0.057
3247,0,108.200,0.93,1,0.686355,0.028647,-0.726702,0.582255,0.041460,-0.811948,0.689,0.046
3248,0,108.233,0.88,1,0.683413,0.022205,-0.729694,0.579839,0.035289,-0.813966,0.686,0.037
3249,0,108.267,0.93,1,0.684463,0.021301,-0.728736,0.579821,0.033911,-0.814038,0.687,0.036
3250,0,108.300,0.93,1,0.679696,0.021630,-0.733175,0.571907,0.034745,-0.819583,0.678,0.036
3251,0,108.333,0.98,1,0.677474,0.020739,-0.735254,0.573092,0.032207,-0.818858,0.678,0.034
3252,0,108.367,0.98,1,0.676259,0.022359,-0.736325,0.571841,0.034207,-0.819651,0.676,0.036
3253,0,108.400,0.93,1,0.679496,0.019359,-0.733424,0.576355,0.029373,-0.816671,0.681,0.031
3254,0,108.433,0.98,1,0.676235,0.022396,-0.736345,0.573287,0.032133,-0.818724,0.677,0.035
3255,0,108.467,0.93,1,0.674742,0.023130,-0.737691,0.571267,0.031949,-0.820142,0.675,0.035
3256,0,108.500,0.93,1,0.679503,0.024662,-0.733258,0.576641,0.032722,-0.816342,0.681,0.037
3257,0,108.533,0.93,1,0.677117,0.028481,-0.735324,0.577073,0.033965,-0.815986,0.680,0.040
3258,0,108.567,0.88,1,0.688927,0.035491,-0.723961,0.596780,0.035370,-0.801625,0.700,0.046
3259,0,108.600,0.88,1,0.695303,0.057643,-0.716402,0.607683,0.055991,-0.792203,0.712,0.075
3260,0,108.633,0.88,1,0.693929,0.059521,-0.717579,0.607039,0.054758,-0.792783,0.711,0.076
3261,0,108.667,0.88,1,0.701225,0.067180,-0.709767,0.613151,0.064362,-0.787340,0.720,0.088
3262,0,108.700,0.88,1,0.695823,0.064262,-0.715333,0.608087,0.060949,-0.791527,0.713,0.083
3263,0,108.733,0.88,1,0.700920,0.066299,-0.710152,0.609150,0.063166,-0.790535,0.718,0.086
3264,0,108.767,0.88,1,0.702805,0.067341,-0.708188,0.611978,0.065107,-0.788190,0.721,0.088
3265,0,108.800,0.93,1,0.702679,0.065705,-0.708467,0.611346,0.064324,-0.788745,0.720,0.087
3266,0,108.833,0.93,1,0.705785,0.060634,-0.705826,0.611553,0.059386,-0.788972,0.722,0.080
3267,0,108.867,0.93,1,0.701866,0.061833,-0.709620,0.610806,0.060543,-0.789462,0.719,0.081
3268,0,108.900,0.93,1,0.702279,0.066137,-0.708823,0.605848,0.065142,-0.792909,0.717,0.087
3269,0,108.933,0.93,1,0.699522,0.067550,-0.711411,0.604430,0.066494,-0.793878,0.714,0.089
3270,0,108.967,0.93,1,0.705809,0.068879,-0.705046,0.610858,0.068486,-0.788773,0.722,0.092
3271,0,109.000,0.93,1,0.706054,0.072765,-0.704409,0.611768,0.071958,-0.787758,0.723,0.097
3272,0,109.033,0.93,1,0.701976,0.068130,-0.708935,0.608529,0.067143,-0.790686,0.718,0.090
3273,0,109.067,0.93,1,0.700665,0.069780,-0.710070,0.606071,0.069102,-0.792403,0.716,0.092
3274,0,109.100,0.93,1,0.696892,0.066644,-0.714073,0.603944,0.067198,-0.794189,0.712,0.089
3275,0,109.133,0.93,1,0.701555,0.063823,-0.709752,0.605376,0.062637,-0.793471,0.716,0.084
3276,0,109.167,0.93,1,0.700007,0.067629,-0.710926,0.605538,0.066244,-0.793054,0.715,0.089
3277,0,109.200,0.88,1,0.700952,0.071281,-0.709638,0.608693,0.068622,-0.790433,0.718,0.093
3278,0,109.233,0.93,1,0.699713,0.064822,-0.711478,0.605426,0.062622,-0.793434,0.714,0.084
3279,0,109.267,0.93,1,0.700031,0.059403,-0.711638,0.604593,0.058561,-0.794379,0.714,0.078
3280,0,109.300,0.93,1,0.698984,0.062295,-0.712419,0.606553,0.059714,-0.792797,0.714,0.081
3281,0,109.333,0.88,1,0.703621,0.071223,-0.706997,0.612643,0.067877,-0.787440,0.722,0.093
3282,0,109.367,0.88,1,0.704051,0.068062,-0.706880,0.611549,0.063629,-0.788644,0.721,0.088
3283,0,109.400,0.88,1,0.698738,0.078567,-0.711050,0.605332,0.074668,-0.792463,0.714,0.102
3284,0,109.433,0.88,1,0.696740,0.068600,-0.714036,0.604211,0.063364,-0.794301,0.712,0.087
3285,0,109.467,0.88,1,0.696688,0.069071,-0.714042,0.604906,0.063965,-0.793724,0.712,0.088
3286,0,109.500,0.88,1,0.687156,0.068611,-0.723263,0.594249,0.063810,-0.801746,0.699,0.087
3287,0,109.533,0.93,1,0.685130,0.058298,-0.726084,0.593356,0.053277,-0.803175,0.696,0.073
3288,0,109.567,0.93,1,0.682670,0.064107,-0.727909,0.591434,0.057641,-0.804291,0.694,0.079
3289,0,109.600,0.98,1,0.680298,0.065735,-0.729982,0.585873,0.060542,-0.808139,0.689,0.082
3290,0,109.633,0.98,1,0.678745,0.055404,-0.732282,0.584542,0.049426,-0.809856,0.686,0.068
3291,0,109.667,0.98,1,0.685861,0.062593,-0.725036,0.589786,0.057935,-0.805479,0.695,0.079
3292,0,109.700,0.98,1,0.683629,0.061703,-0.727217,0.588987,0.056399,-0.806172,0.693,0.077
3293,0,109.733,0.98,1,0.683804,0.058629,-0.727307,0.588753,0.053505,-0.806540,0.693,0.073
3294,0,109.767,0.98,1,0.679806,0.056444,-0.731217,0.584374,0.050416,-0.809917,0.687,0.069
3295,0,109.800,0.98,1,0.682187,0.057874,-0.728883,0.584603,0.053735,-0.809538,0.689,0.072
3296,0,109.833,0.98,1,0.677064,0.066385,-0.732924,0.580054,0.062335,-0.812190,0.683,0.083
3297,0,109.867,0.98,1,0.678011,0.071027,-0.731612,0.581736,0.067328,-0.810587,0.685,0.089
3298,0,109.900,0.98,1,0.675129,0.075125,-0.733864,0.579222,0.072512,-0.811938,0.682,0.095
3299,0,109.933,0.98,1,0.678793,0.066684,-0.731296,0.580076,0.064437,-0.812010,0.684,0.085
3300,0,109.967,0.88,1,0.678701,0.069827,-0.731088,0.577951,0.067001,-0.813316,0.683,0.088
3301,0,110.000,0.88,1,0.679795,0.069944,-0.730059,0.580936,0.066711,-0.811211,0.686,0.088
3302,0,110.033,0.88,1,0.680215,0.070612,-0.729604,0.580072,0.066921,-0.811812,0.685,0.089
3303,0,110.067,0.88,1,0.682803,0.061622,-0.727999,0.586807,0.057649,-0.807672,0.691,0.078
3304,0,110.100,0.98,1,0.682827,0.064436,-0.727733,0.585966,0.060194,-0.808097,0.690,0.081
3305,0,110.133,0.88,1,0.681702,0.071013,-0.728176,0.585882,0.065863,-0.807716,0.690,0.089
3306,0,110.167,0.88,1,0.681806,0.070494,-0.728129,0.585019,0.066387,-0.808298,0.690,0.089
3307,0,110.200,0.98,1,0.672190,0.070311,-0.737033,0.575638,0.064413,-0.815164,0.677,0.087
3308,0,110.233,0.98,1,0.670298,0.069878,-0.738795,0.575187,0.063488,-0.815555,0.676,0.086
3309,0,110.267,0.98,1,0.670671,0.072464,-0.738207,0.578363,0.066150,-0.813093,0.678,0.089
3310,0,110.300,0.98,1,0.669158,0.079995,-0.738802,0.579830,0.071733,-0.811573,0.678,0.098
3311,0,110.333,0.98,1,0.668936,0.091482,-0.737669,0.579875,0.084688,-0.810292,0.679,0.113
3312,0,110.367,0.98,1,0.660346,0.094378,-0.745007,0.568887,0.087071,-0.817793,0.666,0.116
3313,0,110.400,0.98,1,0.658976,0.102602,-0.745134,0.567808,0.094329,-0.817738,0.665,0.125
3314,0,110.433,0.98,1,0.649118,0.099838,-0.754108,0.554796,0.090664,-0.827032,0.651,0.120
3315,0,110.467,0.98,1,0.647225,0.110817,-0.754201,0.554577,0.099824,-0.826123,0.650,0.133
3316,0,110.500,0.98,1,0.648193,0.113370,-0.752989,0.553639,0.101602,-0.826535,0.650,0.135
3317,0,110.533,0.98,1,0.641988,0.111202,-0.758608,0.547186,0.099694,-0.831052,0.642,0.132
3318,0,110.567,0.98,1,0.639035,0.106960,-0.761705,0.542744,0.095296,-0.834474,0.637,0.126
3319,0,110.600,0.98,1,0.620762,0.117265,-0.775180,0.523822,0.105200,-0.845307,0.615,0.136
3320,0,110.633,0.98,1,0.622248,0.120770,-0.773448,0.524445,0.109334,-0.844395,0.617,0.141
3321,0,110.667,0.98,1,0.607886,0.117695,-0.785253,0.511454,0.106815,-0.852646,0.599,0.136
3322,0,110.700,0.98,1,0.603270,0.125271,-0.787637,0.504610,0.114151,-0.855767,0.593,0.145
3323,0,110.733,0.98,1,0.597825,0.124526,-0.791896,0.499447,0.113631,-0.858860,0.587,0.143
3324,0,110.767,0.98,1,0.587712,0.128042,-0.798874,0.490703,0.116667,-0.863481,0.575,0.146
3325,0,110.800,0.98,1,0.574499,0.126548,-0.808663,0.476173,0.112802,-0.872087,0.559,0.141
3326,0,110.833,0.98,1,0.572477,0.124096,-0.810475,0.475946,0.110807,-0.872466,0.557,0.139
3327,0,110.867,0.98,1,0.573357,0.129662,-0.808981,0.475831,0.116979,-0.871723,0.558,0.146
3328,0,110.900,0.98,1,0.577100,0.131241,-0.806059,0.478187,0.117217,-0.870400,0.562,0.147
3329,0,110.933,0.98,1,0.579781,0.133202,-0.803810,0.480648,0.119676,-0.868709,0.565,0.150
3330,0,110.967,0.98,1,0.587957,0.132630,-0.797945,0.486339,0.117978,-0.865769,0.573,0.150
3331,0,111.000,0.98,1,0.589045,0.136246,-0.796532,0.488678,0.120442,-0.864111,0.576,0.153
3332,0,111.033,0.98,1,0.586304,0.138035,-0.798245,0.485487,0.120856,-0.865850,0.572,0.154
3333,0,111.067,0.98,1,0.599722,0.141209,-0.787651,0.496511,0.124042,-0.859122,0.587,0.160
3334,0,111.100,0.98,1,0.600020,0.130420,-0.789282,0.499551,0.112607,-0.858934,0.588,0.146
3335,0,111.133,0.98,1,0.611348,0.124011,-0.781585,0.508369,0.105581,-0.854643,0.600,0.139
3336,0,111.167,0.98,1,0.623978,0.120449,-0.772103,0.522150,0.102919,-0.846621,0.616,0.137
3337,0,111.200,0.98,1,0.633680,0.117154,-0.764673,0.532738,0.100086,-0.840341,0.628,0.135
3338,0,111.233,0.98,1,0.637384,0.118730,-0.761344,0.539114,0.104214,-0.835760,0.635,0.139
3339,0,111.267,0.98,1,0.658875,0.115451,-0.743340,0.559184,0.100904,-0.822880,0.661,0.137
3340,0,111.300,0.98,1,0.661514,0.107490,-0.742189,0.559561,0.093204,-0.823532,0.662,0.127
3341,0,111.333,0.98,1,0.662583,0.107272,-0.741267,0.565939,0.091074,-0.819401,0.667,0.126
3342,0,111.367,0.93,1,0.662293,0.104150,-0.741970,0.560449,0.087296,-0.823575,0.663,0.122
3343,0,111.400,0.98,1,0.659701,0.100543,-0.744772,0.561406,0.085206,-0.823143,0.662,0.118
3344,0,111.433,0.93,1,0.661466,0.097917,-0.743556,0.562867,0.084310,-0.822237,0.664,0.116
3345,0,111.467,0.93,1,0.668406,0.102234,-0.736737,0.567901,0.089850,-0.818178,0.672,0.123
3346,0,111.500,0.93,1,0.672587,0.093999,-0.734024,0.575774,0.080854,-0.813601,0.679,0.113
3347,0,111.533,0.88,1,0.674230,0.100358,-0.731671,0.576078,0.088114,-0.812632,0.681,0.121
3348,0,111.567,0.88,1,0.679463,0.097182,-0.727245,0.580815,0.087275,-0.809344,0.687,0.119
3349,0,111.600,0.88,1,0.680366,0.092917,-0.726959,0.581579,0.083723,-0.809170,0.688,0.114
3350,0,111.633,0.93,1,0.677479,0.095258,-0.729348,0.579645,0.087545,-0.810153,0.685,0.118
3351,0,111.667,0.93,1,0.685410,0.089947,-0.722580,0.590550,0.082224,-0.802801,0.697,0.112
3352,0,111.700,0.93,1,0.685689,0.080483,-0.723432,0.592081,0.071379,-0.802711,0.697,0.099
3353,0,111.733,0.88,1,0.690076,0.081257,-0.719161,0.591256,0.073510,-0.803127,0.700,0.101
3354,0,111.767,0.88,1,0.690015,0.086305,-0.718631,0.594783,0.077629,-0.800130,0.702,0.108
3355,0,111.800,0.88,1,0.688246,0.087133,-0.720225,0.593856,0.078523,-0.800730,0.700,0.108
3356,0,111.833,0.88,1,0.687863,0.090104,-0.720226,0.596886,0.081584,-0.798167,0.702,0.113
3357,0,111.867,0.88,1,0.697766,0.093775,-0.710161,0.601706,0.085563,-0.794122,0.712,0.119
3358,0,111.900,0.88,1,0.698148,0.093938,-0.709765,0.605927,0.085659,-0.790895,0.715,0.119
3359,0,111.933,0.88,1,0.706211,0.099953,-0.700910,0.613186,0.090439,-0.784744,0.726,0.127
3360,0,111.967,0.88,1,0.706909,0.099850,-0.700221,0.616509,0.090993,-0.782072,0.729,0.128
3361,0,112.000,0.88,1,0.716587,0.091048,-0.691530,0.629052,0.081272,-0.773103,0.743,0.117
3362,0,112.033,0.88,1,0.720834,0.077726,-0.688736,0.634868,0.068174,-0.769607,0.749,0.100
3363,0,112.067,0.88,1,0.725321,0.071630,-0.684674,0.637495,0.065235,-0.767688,0.754,0.094
3364,0,112.100,0.88,1,0.720546,0.074280,-0.689417,0.637910,0.068573,-0.767052,0.751,0.098
3365,0,112.133,0.88,1,0.724584,0.074973,-0.685097,0.636783,0.071061,-0.767762,0.753,0.100
3366,0,112.167,0.88,1,0.725337,0.078536,-0.683900,0.637124,0.074350,-0.767167,0.754,0.105
3367,0,112.200,0.88,1,0.737228,0.085880,-0.670164,0.657398,0.079589,-0.749329,0.777,0.116
3368,0,112.233,0.88,1,0.741800,0.085085,-0.665201,0.660566,0.079415,-0.746556,0.782,0.116
